matchID, matchType, matchMode, queueType, playerID, teamID, Winner, championID, lane, role, spell_1, spell_2, tier, K, D, A, dam, dToC, lvl, damToken, heal, minionKill, neutralMinionsKilled, goldEarned, totalTimeCrowdControlDealt, gameLength
matchID, matchType, matchMode, queueType, playerID, teamID, Winner, championID, lane, role, spell_1, spell_2, tier, K, D, A, dam, dToC, lvl, damToken, heal, minionKill, neutralMinionsKilled, goldEarned, totalTimeCrowdControlDealt, gameLength
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, True, 114, TOP, SOLO, 4, 12, PLATINUM, 3, 4, 5, 92397, 11452, 14, 23216, 5504, 166, 1, 10029, 66, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, True, 26, MIDDLE, SOLO, 6, 4, PLATINUM, 6, 3, 10, 126574, 25509, 15, 18647, 6814, 175, 16, 11757, 274, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 3, 100, True, 104, JUNGLE, NONE, 4, 11, GOLD, 5, 2, 5, 117356, 7702, 13, 19350, 6299, 19, 95, 9851, 395, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 4, 100, True, 51, BOTTOM, DUO_CARRY, 7, 4, GOLD, 15, 2, 8, 153502, 28289, 14, 17545, 5757, 184, 1, 14546, 389, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 5, 100, True, 53, BOTTOM, DUO_SUPPORT, 14, 4, GOLD, 4, 4, 17, 29276, 11072, 13, 19324, 1909, 37, 0, 10059, 123, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 6, 200, False, 81, BOTTOM, DUO_CARRY, 7, 4, UNRANKED, 1, 8, 3, 61275, 12559, 11, 16581, 1221, 116, 1, 7051, 259, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 7, 200, False, 16, BOTTOM, DUO_SUPPORT, 3, 4, GOLD, 0, 6, 9, 37276, 7309, 12, 17860, 14269, 34, 0, 6869, 441, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 8, 200, False, 11, JUNGLE, NONE, 11, 4, UNRANKED, 7, 6, 2, 157518, 18328, 15, 27646, 7192, 85, 95, 10959, 499, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 9, 200, False, 76, TOP, SOLO, 4, 14, UNRANKED, 3, 7, 4, 77276, 13992, 12, 23206, 6237, 118, 15, 7943, 1, 1540
2777900000, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 10, 200, False, 161, MIDDLE, SOLO, 4, 6, SILVER, 4, 6, 2, 93043, 15417, 13, 16686, 91, 136, 0, 8275, 197, 1540
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, False, 117, BOTTOM, DUO_SUPPORT, 4, 3, UNRANKED, 1, 8, 5, 25038, 5899, 13, 16198, 1010, 20, 6, 7081, 253, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, False, 15, BOTTOM, DUO_CARRY, 4, 7, DIAMOND, 1, 4, 5, 111811, 11666, 13, 18613, 3664, 194, 11, 9389, 0, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 3, 100, False, 8, MIDDLE, SOLO, 6, 4, UNRANKED, 3, 7, 2, 169720, 12737, 15, 24213, 17146, 241, 19, 10708, 140, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 4, 100, False, 121, JUNGLE, NONE, 4, 11, UNRANKED, 3, 3, 2, 136838, 8178, 14, 30171, 10423, 22, 108, 9458, 606, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 5, 100, False, 245, TOP, SOLO, 12, 4, UNRANKED, 6, 1, 2, 136507, 17741, 16, 19639, 2684, 214, 0, 10620, 303, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 6, 200, True, 126, TOP, SOLO, 4, 12, DIAMOND, 2, 4, 7, 130911, 21569, 15, 17606, 1620, 207, 10, 11151, 180, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 7, 200, True, 53, BOTTOM, DUO_SUPPORT, 14, 4, DIAMOND, 2, 2, 13, 31833, 8029, 13, 18161, 6061, 49, 0, 9363, 144, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 8, 200, True, 202, BOTTOM, DUO_CARRY, 7, 4, UNRANKED, 8, 1, 7, 183866, 17719, 15, 12196, 3562, 226, 11, 13389, 178, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 9, 200, True, 60, MIDDLE, DUO_SUPPORT, 11, 4, DIAMOND, 5, 3, 11, 135974, 13718, 14, 20012, 8479, 39, 73, 11151, 350, 1669
2777899999, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 10, 200, True, 103, MIDDLE, DUO_CARRY, 14, 4, UNRANKED, 6, 4, 4, 127509, 20804, 15, 14713, 2000, 181, 11, 12093, 51, 1669
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, True, 51, BOTTOM, DUO, 4, 7, UNRANKED, 6, 5, 6, 157675, 19552, 18, 22867, 7368, 191, 2, 14264, 175, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, True, 112, MIDDLE, SOLO, 4, 6, UNRANKED, 9, 10, 12, 153698, 38679, 17, 23841, 3245, 185, 2, 15136, 97, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 3, 100, True, 58, TOP, SOLO, 12, 4, SILVER, 21, 8, 2, 247290, 35530, 18, 52653, 11165, 234, 35, 20023, 181, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 4, 100, True, 143, BOTTOM, DUO, 4, 14, BRONZE, 3, 4, 12, 84498, 17660, 17, 15604, 2411, 78, 2, 12645, 284, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 5, 100, True, 11, JUNGLE, NONE, 11, 4, UNRANKED, 14, 7, 4, 307588, 26326, 18, 37484, 11323, 72, 183, 18271, 971, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 6, 200, False, 104, JUNGLE, NONE, 11, 4, SILVER, 8, 13, 11, 195364, 30387, 18, 36951, 4837, 114, 53, 13649, 402, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 7, 200, False, 22, BOTTOM, DUO_CARRY, 7, 4, SILVER, 5, 9, 7, 128829, 13694, 16, 27650, 4850, 204, 1, 12635, 1764, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 8, 200, False, 9, BOTTOM, DUO_SUPPORT, 4, 14, GOLD, 6, 10, 6, 65905, 16627, 15, 19906, 2389, 62, 0, 11171, 279, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 9, 200, False, 75, TOP, SOLO, 4, 12, SILVER, 5, 7, 11, 135032, 22600, 17, 39406, 2677, 196, 3, 12663, 208, 2180
2777899998, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 10, 200, False, 61, MIDDLE, SOLO, 7, 4, SILVER, 9, 14, 10, 104377, 23569, 16, 30663, 4522, 152, 3, 13046, 1043, 2180
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, False, 154, JUNGLE, NONE, 11, 4, UNRANKED, 11, 5, 26, 150042, 27932, 18, 60490, 48860, 64, 81, 18260, 1438, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, False, 161, BOTTOM, DUO_SUPPORT, 3, 4, SILVER, 7, 11, 17, 135876, 30445, 18, 29796, 8996, 112, 1, 18263, 378, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 3, 100, False, 22, BOTTOM, DUO_CARRY, 4, 7, SILVER, 16, 16, 16, 214570, 36955, 18, 43969, 11941, 222, 37, 20889, 2306, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 4, 100, False, 50, TOP, SOLO, 3, 4, BRONZE, 6, 12, 20, 215194, 54289, 18, 66687, 22181, 243, 6, 18257, 859, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 5, 100, False, 17, MIDDLE, SOLO, 4, 14, UNRANKED, 21, 15, 8, 371744, 50859, 18, 57700, 4197, 283, 53, 25307, 2604, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 6, 200, True, 222, BOTTOM, DUO_CARRY, 4, 7, BRONZE, 6, 9, 13, 164547, 23687, 18, 30791, 6395, 198, 11, 18339, 56, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 7, 200, True, 99, BOTTOM, DUO_SUPPORT, 3, 4, SILVER, 17, 13, 21, 212270, 67534, 18, 31731, 1543, 130, 1, 21777, 311, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 8, 200, True, 238, MIDDLE, SOLO, 14, 4, UNRANKED, 19, 13, 14, 314309, 50994, 18, 43472, 5193, 289, 15, 22950, 442, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 9, 200, True, 58, TOP, SOLO, 12, 4, BRONZE, 4, 15, 17, 260784, 33775, 18, 78018, 11055, 257, 23, 19040, 173, 3035
2777899997, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 10, 200, True, 56, JUNGLE, NONE, 11, 4, UNRANKED, 13, 11, 17, 265402, 43087, 18, 62738, 15948, 113, 79, 20127, 418, 3035
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, True, 268, BOTTOM, DUO_SUPPORT, 21, 4, UNRANKED, 3, 4, 7, 39780, 7155, 11, 8476, 824, 44, 1, 7424, 85, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, True, 11, JUNGLE, NONE, 11, 4, UNRANKED, 9, 6, 8, 120212, 14466, 14, 19471, 4937, 72, 52, 11354, 621, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 3, 100, True, 222, BOTTOM, DUO_CARRY, 7, 4, UNRANKED, 1, 7, 3, 67830, 2549, 10, 10379, 989, 108, 13, 7348, 23, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 4, 100, True, 80, TOP, SOLO, 14, 4, UNRANKED, 10, 3, 3, 64826, 13475, 13, 9283, 311, 89, 2, 9859, 58, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 5, 100, True, 112, MIDDLE, SOLO, 21, 4, UNRANKED, 3, 3, 8, 85180, 12019, 13, 7747, 778, 146, 1, 9307, 52, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 6, 200, False, 89, BOTTOM, DUO, 3, 4, SILVER, 2, 4, 9, 30196, 6968, 12, 15179, 553, 34, 0, 6159, 68, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 7, 200, False, 92, TOP, SOLO, 14, 4, SILVER, 4, 6, 1, 72553, 6455, 13, 13197, 259, 110, 7, 7116, 98, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 8, 200, False, 99, MIDDLE, SOLO, 21, 4, GOLD, 8, 6, 5, 77918, 12759, 13, 11749, 699, 124, 0, 8472, 183, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 9, 200, False, 64, JUNGLE, NONE, 11, 4, UNRANKED, 6, 9, 6, 75366, 7477, 13, 22284, 3237, 31, 46, 7806, 407, 1276
2777899996, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 10, 200, False, 67, BOTTOM, DUO, 14, 4, BRONZE, 2, 1, 1, 9007, 1932, 4, 2900, 0, 34, 0, 4829, 4, 1276
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, True, 92, TOP, SOLO, 12, 4, GOLD, 7, 2, 3, 89082, 11801, 13, 10548, 302, 157, 1, 9626, 100, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, True, 104, JUNGLE, NONE, 11, 4, GOLD, 6, 1, 3, 102078, 9579, 12, 12342, 5187, 17, 80, 8935, 741, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 3, 100, True, 157, MIDDLE, SOLO, 14, 4, UNRANKED, 7, 3, 2, 89417, 15133, 13, 11564, 399, 147, 1, 9259, 88, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 4, 100, True, 43, BOTTOM, DUO_SUPPORT, 3, 4, GOLD, 0, 1, 3, 20030, 5222, 9, 7003, 662, 20, 0, 5622, 229, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 5, 100, True, 51, BOTTOM, DUO_CARRY, 4, 7, SILVER, 1, 1, 5, 50023, 7323, 10, 6762, 2286, 110, 0, 6967, 23, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 6, 200, False, 81, BOTTOM, DUO_CARRY, 7, 4, UNRANKED, 2, 2, 1, 40723, 8873, 10, 7172, 1055, 110, 0, 6131, 0, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 7, 200, False, 254, JUNGLE, NONE, 11, 4, GOLD, 0, 3, 5, 52473, 4048, 10, 13890, 2963, 13, 56, 5451, 77, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 8, 200, False, 56, TOP, SOLO, 4, 14, GOLD, 3, 7, 1, 63793, 6669, 12, 15520, 1334, 113, 10, 6475, 41, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 9, 200, False, 201, BOTTOM, DUO_SUPPORT, 3, 4, GOLD, 0, 4, 1, 10797, 1872, 8, 13291, 1331, 30, 0, 4112, 465, 1215
2777899995, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 10, 200, False, 38, MIDDLE, SOLO, 12, 4, GOLD, 3, 5, 0, 43803, 6635, 12, 11899, 1188, 102, 2, 6207, 72, 1215
2777899992, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 1, 100, False, 202, BOTTOM, DUO_CARRY, 7, 4, UNRANKED, 4, 2, 5, 69578, 12951, 11, 9073, 1242, 134, 1, 7984, 59, 1380
2777899992, MATCHED_GAME, CLASSIC, TEAM_BUILDER_RANKED_SOLO, 2, 100, False, 63, BOTTOM, DUO_SUPPORT, 3, 4, GOLD, 3, 6, 3, 32055, 13467, 11, 11301, 0, 23, 0, 6271, 34, 1380
